Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends
19/12/2019,7147.568324,127.2736814,0.032891408,0.18840529,3205.370117,28376.96094,8887.219727,139.380005,15.94,16.17,1.908,61.220001,0,8
20/12/2019,7139.933371,127.3752755,0.033322845,0.195031288,3221.219971,28455.08984,8924.959961,139.520004,16.040001,16.129999,1.917,60.439999,0,8
21/12/2019,7286.335081,129.8708364,0.03373776,0.193763722,3221.219971,28455.08984,8924.959961,139.520004,16.040001,16.129999,1.917,60.439999,0,8
22/12/2019,7236.986205,128.9106173,0.033440842,0.193725449,3221.219971,28455.08984,8924.959961,139.520004,16.040001,16.129999,1.917,60.439999,0,8
23/12/2019,7166.172379,125.0138244,0.032440234,0.187465156,3224.01001,28551.5293,8945.650391,139.949997,16.280001,16.17,1.935,60.52,0,9
24/12/2019,7235.62665,128.0056504,0.034196542,0.190925279,3223.379883,28515.44922,8952.879883,141.270004,16.58,16.24,1.935,60.52,0,9
25/12/2019,7212.809395,125.3335416,0.033653203,0.189033766,3223.379883,28515.44922,8952.879883,141.270004,16.58,16.24,1.935,60.52,0,9
26/12/2019,7183.706536,125.2582993,0.034082348,0.188893265,3239.909912,28621.39063,9022.389648,142.380005,16.73,16.389999,1.905,61.68,0,9
27/12/2019,7227.293712,126.1492139,0.032945057,0.189144868,3240.02002,28645.25977,9006.620117,142.330002,16.58,16.379999,1.874,61.720001,0,9
28/12/2019,7311.560644,128.0111453,0.033627582,0.192989469,3240.02002,28645.25977,9006.620117,142.330002,16.58,16.379999,1.874,61.720001,0,9
29/12/2019,7385.464848,134.768035,0.034168653,0.196571353,3240.02002,28645.25977,9006.620117,142.330002,16.58,16.379999,1.874,61.720001,0,9
30/12/2019,7251.276794,132.0730737,0.033439568,0.193153986,3221.290039,28462.14063,8945.990234,142.630005,16.74,16.33,1.895,61.68,0,11
31/12/2019,7179.957819,128.7226035,0.032723187,0.191558126,3230.780029,28538.43945,8972.599609,142.899994,16.68,16.209999,1.919,61.060001,0,11
01/01/2020,7174.744012,129.8873633,0.033379209,0.192388231,3230.780029,28538.43945,8972.599609,142.899994,16.68,16.209999,1.919,61.060001,0,11
02/01/2020,6955.48758,127.0556009,0.032746695,0.187671705,3257.850098,28868.80078,9092.19043,143.949997,16.809999,16.290001,1.882,61.18,0,11
03/01/2020,7291.219505,132.9708332,0.033889761,0.192195899,3234.850098,28634.88086,9020.769531,145.860001,16.84,16.51,1.788,63.049999,0,11
04/01/2020,7337.63667,133.8206207,0.034369463,0.192304209,3234.850098,28634.88086,9020.769531,145.860001,16.84,16.51,1.788,63.049999,0,11
05/01/2020,7347.433264,134.8342522,0.034345271,0.194495076,3234.850098,28634.88086,9020.769531,145.860001,16.84,16.51,1.788,63.049999,0,11
06/01/2020,7713.860754,143.1316009,0.036853689,0.218590721,3246.280029,28703.38086,9071.469727,147.389999,16.940001,16.51,1.811,63.27,0,11
07/01/2020,8039.603701,142.133414,0.036839893,0.212809778,3237.179932,28583.67969,9068.580078,147.970001,17.17,16.459999,1.827,62.700001,0,11
08/01/2020,8067.606369,140.3393937,0.036472519,0.207603864,3253.050049,28745.08984,9129.240234,146.860001,16.93,16.15,1.874,59.610001,0,11
09/01/2020,7808.701364,137.494999,0.035951272,0.203129059,3274.699951,28956.90039,9203.429688,146.029999,16.719999,16.030001,1.858,59.560001,0,11
10/01/2020,8087.452885,142.8347834,0.036741047,0.209301587,3265.350098,28823.76953,9178.860352,146.910004,16.889999,16.02,1.825,59.040001,0,11
11/01/2020,8078.993532,143.0715916,0.037090636,0.21378641,3265.350098,28823.76953,9178.860352,146.910004,16.889999,16.02,1.825,59.040001,0,11
12/01/2020,8149.313717,145.2809937,0.037587065,0.21374422,3265.350098,28823.76953,9178.860352,146.910004,16.889999,16.02,1.825,59.040001,0,11
13/01/2020,8116.961008,143.936917,0.036989789,0.211431249,3288.129883,28907.05078,9273.929688,145.820007,16.780001,15.86,1.848,58.080002,0,10
14/01/2020,8735.142439,163.8546315,0.041113402,0.234580269,3283.149902,28939.66992,9251.330078,145.690002,16.620001,15.95,1.818,58.23,0,10
15/01/2020,8843.675732,166.5383399,0.043111024,0.236574593,3289.290039,29030.2207,9258.700195,146.539993,16.809999,15.87,1.788,57.810001,0,10
16/01/2020,8711.637578,163.9372081,0.041208972,0.228665943,3316.810059,29297.64063,9357.129883,146.309998,16.77,15.85,1.809,58.52,0,10
17/01/2020,8925.299028,171.5889768,0.045448851,0.240660808,3329.620117,29348.09961,9388.94043,146.580002,16.82,15.91,1.836,58.540001,0,10
18/01/2020,8939.8643,176.700434,0.045140794,0.246585893,3329.620117,29348.09961,9388.94043,146.580002,16.82,15.91,1.836,58.540001,0,10
19/01/2020,8638.18144,166.0633101,0.042108001,0.233704306,3329.620117,29348.09961,9388.94043,146.580002,16.82,15.91,1.836,58.540001,0,10
20/01/2020,8652.683763,167.5725368,0.043865772,0.233648671,3329.620117,29348.09961,9388.94043,146.580002,16.82,15.91,1.836,58.540001,0,10
21/01/2020,8708.786013,169.0544916,0.045699235,0.237796296,3320.790039,29196.03906,9370.80957,146.740005,16.639999,15.81,1.769,58.34,0,10
22/01/2020,8635.074357,167.1518345,0.045459187,0.235352441,3321.75,29186.26953,9383.769531,146.789993,16.66,15.58,1.769,56.740002,0,10
23/01/2020,8384.088777,162.6714167,0.043161597,0.22599015,3325.540039,29160.08984,9402.480469,147.119995,16.610001,15.41,1.74,55.59,0,10
24/01/2020,8451.232296,162.8065224,0.044460124,0.221922965,3295.469971,28989.73047,9314.910156,147.979996,16.91,15.15,1.681,54.189999,0,10
25/01/2020,8347.567505,160.9178681,0.043666961,0.220057247,3295.469971,28989.73047,9314.910156,147.979996,16.91,15.15,1.681,54.189999,0,10
26/01/2020,8562.30747,166.7218659,0.044369314,0.227436049,3295.469971,28989.73047,9314.910156,147.979996,16.91,15.15,1.681,54.189999,0,10
27/01/2020,8881.962391,169.8001126,0.047845828,0.230406614,3243.629883,28535.80078,9139.30957,148.990005,16.889999,14.79,1.605,53.139999,0,11
28/01/2020,9131.114988,173.5481484,0.052033677,0.236901353,3276.23999,28722.84961,9269.679688,147.660004,16.32,14.92,1.641,53.48,0,11
29/01/2020,9320.978406,175.4603221,0.05452482,0.23683318,3273.399902,28734.44922,9275.160156,148.460007,16.41,14.83,1.594,53.330002,0,11
30/01/2020,9545.077957,186.2620414,0.056589591,0.24571577,3283.659912,28859.43945,9298.929688,148.470001,16.68,14.68,1.558,52.139999,0,11
31/01/2020,9388.880752,181.7284342,0.054194785,0.239005369,3225.52002,28256.0293,9150.94043,149.330002,16.82,14.49,1.52,51.560001,0,11
01/02/2020,9363.193383,182.7739889,0.056491058,0.241344712,3225.52002,28256.0293,9150.94043,149.330002,16.82,14.49,1.52,51.560001,0,11
02/02/2020,9385.260386,189.3125531,0.056140113,0.252279635,3225.52002,28256.0293,9150.94043,149.330002,16.82,14.49,1.52,51.560001,0,11
03/02/2020,9269.707035,189.2575929,0.056987987,0.25160931,3248.919922,28399.81055,9273.400391,148.360001,16.5,14.16,1.52,50.110001,0,13
04/02/2020,9177.894637,188.6750822,0.056059775,0.264268855,3297.590088,28807.63086,9467.969727,146.429993,16.450001,14.18,1.603,49.610001,0,13
05/02/2020,9625.456637,204.5305348,0.059167513,0.278656371,3334.689941,29290.84961,9508.679688,146.610001,16.459999,14.44,1.649,50.75,0,13
06/02/2020,9681.377411,211.2924866,0.059512239,0.280600623,3345.780029,29379.76953,9572.150391,147.399994,16.629999,14.46,1.644,50.950001,0,13
07/02/2020,9795.344066,221.8331394,0.060076445,0.278314987,3327.709961,29102.50977,9520.509766,147.789993,16.540001,14.37,1.578,50.32,0,13
08/02/2020,9927.778256,224.0294272,0.060585272,0.278179043,3327.709961,29102.50977,9520.509766,147.789993,16.540001,14.37,1.578,50.32,0,13
09/02/2020,10132.7065,228.044309,0.061576553,0.2837412,3327.709961,29102.50977,9520.509766,147.789993,16.540001,14.37,1.578,50.32,0,13
10/02/2020,9838.900016,223.3196378,0.059971437,0.272721402,3352.090088,29276.82031,9628.389648,148.169998,16.610001,14.21,1.547,49.57,0,11
11/02/2020,10236.63515,237.8783455,0.06290252,0.281014198,3357.75,29276.33984,9638.94043,147.660004,16.48,14.3,1.59,49.939999,0,11
12/02/2020,10364.92629,268.3962677,0.068905728,0.306843618,3379.449951,29551.41992,9725.959961,147.539993,16.33,14.57,1.63,51.169998,0,11
13/02/2020,10218.09974,266.2518149,0.068578425,0.327067547,3373.939941,29423.31055,9711.969727,148.380005,16.459999,14.58,1.617,51.419998,0,11
14/02/2020,10367.528,284.0004909,0.071048413,0.336337403,3380.159912,29398.08008,9731.179688,149,16.559999,14.67,1.588,52.049999,0,11
15/02/2020,9926.353691,267.3531863,0.064662156,0.311656692,3380.159912,29398.08008,9731.179688,149,16.559999,14.67,1.588,52.049999,0,11
16/02/2020,9876.234963,255.3551842,0.06125622,0.29058452,3380.159912,29398.08008,9731.179688,149,16.559999,14.67,1.588,52.049999,0,11
17/02/2020,9636.624095,261.1372307,0.058903138,0.283091948,3380.159912,29398.08008,9731.179688,149,16.559999,14.67,1.588,52.049999,0,11
18/02/2020,10189.99598,281.3812072,0.063159691,0.298892831,3370.290039,29232.18945,9732.740234,150.910004,17.01,14.73,1.556,52.049999,0,11
19/02/2020,9701.037191,265.1448245,0.059289515,0.282319219,3386.149902,29348.0293,9817.179688,151.789993,17.23,14.92,1.57,53.290001,0,11
20/02/2020,9631.484946,259.7141345,0.05857488,0.273695279,3373.22998,29219.98047,9750.969727,152.410004,17.139999,14.9,1.525,53.779999,0,11
21/02/2020,9670.858654,263.949385,0.058096354,0.272574609,3337.75,28992.41016,9576.589844,154.699997,17.280001,14.8,1.471,53.380001,0,11
22/02/2020,9689.086743,262.5732338,0.058501666,0.275199091,3337.75,28992.41016,9576.589844,154.699997,17.280001,14.8,1.471,53.380001,0,11
23/02/2020,9919.551448,272.8428067,0.061380303,0.281979918,3337.75,28992.41016,9576.589844,154.699997,17.280001,14.8,1.471,53.380001,0,11
24/02/2020,9640.469505,263.8974852,0.058840912,0.268782521,3225.889893,27960.80078,9221.280273,156.089996,17.4,14.37,1.377,51.43,0,11
25/02/2020,9392.869629,251.9396762,0.057058064,0.256877303,3128.209961,27081.35938,8965.610352,153.300003,16.709999,14.11,1.33,49.900002,0,11
26/02/2020,8787.978363,225.6910701,0.049437306,0.232575954,3116.389893,26957.58984,8980.780273,153.970001,16.68,13.89,1.31,48.73,0,11
27/02/2020,8784.995352,228.5854083,0.04997466,0.23984748,2978.76001,25766.64063,8566.480469,154,16.469999,13.55,1.299,47.09,0,11
28/02/2020,8778.470511,229.7854128,0.049473798,0.239175075,2954.219971,25409.35938,8567.370117,148.380005,15.53,13.36,1.127,44.759998,0,11
29/02/2020,8639.591417,223.499288,0.047937849,0.23413805,2954.219971,25409.35938,8567.370117,148.380005,15.53,13.36,1.127,44.759998,0,11
01/03/2020,8548.948322,218.777736,0.045888361,0.227947656,2954.219971,25409.35938,8567.370117,148.380005,15.53,13.36,1.127,44.759998,0,11
02/03/2020,8923.044398,230.812952,0.049146711,0.238781622,3090.22998,26703.32031,8952.169922,149.199997,15.56,13.74,1.088,46.75,0,19
03/03/2020,8791.112058,224.6566351,0.048906044,0.234584414,3003.370117,25917.41016,8684.089844,153.889999,16.02,13.75,1.01,47.18,0,19
04/03/2020,8756.961062,223.5277347,0.048811559,0.234671027,3130.120117,27090.85938,9018.089844,154.160004,16.09,13.72,0.992,46.779999,0,19
05/03/2020,9078.578777,229.4143467,0.051131428,0.23868927,3023.939941,26121.2793,8738.589844,157.490005,16.299999,13.5,0.926,45.900002,0,19
06/03/2020,9126.636822,240.4900817,0.051167725,0.243325727,2972.370117,25864.7793,8575.620117,157.550003,16.18,12.83,0.706,41.279999,0,19
07/03/2020,8925.213488,240.5548524,0.049292904,0.238155292,2972.370117,25864.7793,8575.620117,157.550003,16.18,12.83,0.706,41.279999,0,19
08/03/2020,8166.313894,204.4108196,0.043336035,0.206423567,2972.370117,25864.7793,8575.620117,157.550003,16.18,12.83,0.706,41.279999,0,19
09/03/2020,7875.750875,198.9773509,0.040976654,0.207259747,2746.560059,23851.01953,7950.680176,157.809998,15.88,11.28,0.499,31.129999,0,20
10/03/2020,7959.228274,203.1258772,0.041713827,0.213547538,2882.22998,25018.16016,8344.25,154.479996,15.73,11.81,0.748,34.360001,0,20
11/03/2020,7955.306284,194.427784,0.039653511,0.20826912,2741.379883,23553.2207,7952.049805,153.929993,15.63,11.5,0.82,32.98,0,20
12/03/2020,5800.208905,127.2928962,0.027979194,0.155989148,2480.639893,21200.61914,7201.799805,147.789993,14.62,10.91,0.849,31.5,0,20
13/03/2020,5672.681201,134.8210288,0.028951095,0.160505848,2711.02002,23185.61914,7874.879883,143.279999,13.69,11.15,0.951,31.73,0,20
14/03/2020,5304.149952,124.9746147,0.026277398,0.148255891,2711.02002,23185.61914,7874.879883,143.279999,13.69,11.15,0.951,31.73,0,20
15/03/2020,5355.187374,123.7851093,0.02707375,0.152920871,2711.02002,23185.61914,7874.879883,143.279999,13.69,11.15,0.951,31.73,0,20
16/03/2020,4944.702336,107.8983448,0.023702726,0.13861339,2386.129883,20188.51953,6904.589844,141.639999,12,10.25,0.728,28.700001,0,15
17/03/2020,5465.582594,118.3424036,0.026299925,0.149832404,2529.189941,21237.38086,7334.779785,143.559998,11.88,10,0.997,26.950001,0,15
18/03/2020,5363.822853,116.6065978,0.025833637,0.146781945,2398.100098,19898.91992,6989.839844,140.699997,11.21,9.43,1.266,20.370001,0,15
19/03/2020,6301.063404,140.8145457,0.031662481,0.169540473,2409.389893,20087.18945,7150.580078,138.039993,11.32,9.86,1.119,25.219999,0,15
20/03/2020,6185.279839,131.753158,0.029240551,0.155288587,2304.919922,19173.98047,6879.52002,140.110001,11.62,9.64,0.938,22.43,0,15
21/03/2020,6187.05375,133.0816861,0.029606121,0.158128314,2304.919922,19173.98047,6879.52002,140.110001,11.62,9.64,0.938,22.43,0,15
22/03/2020,5884.340133,123.2739472,0.027070731,0.149395982,2304.919922,19173.98047,6879.52002,140.110001,11.62,9.64,0.938,22.43,0,15
23/03/2020,6455.454688,133.5701414,0.02915346,0.158496092,2237.399902,18591.92969,6860.669922,146.300003,12.31,9.66,0.764,23.360001,0,13
24/03/2020,6784.318011,140.1136999,0.030319534,0.16321485,2447.330078,20704.91016,7417.859863,153.399994,13.29,9.94,0.816,24.01,0,13
25/03/2020,6706.985089,136.2496619,0.029433125,0.161909901,2475.560059,21200.55078,7384.299805,151.300003,13.51,9.97,0.858,24.49,0,13
26/03/2020,6721.495392,136.6194963,0.030063684,0.172031838,2630.070068,22552.16992,7797.540039,153.240005,13.53,9.82,0.811,22.6,0,13
27/03/2020,6682.780049,137.3184524,0.030262992,0.184037608,2541.469971,21636.7793,7502.379883,152.25,13.44,9.61,0.749,21.51,0,13
28/03/2020,6229.488343,131.2719317,0.029652086,0.175931993,2541.469971,21636.7793,7502.379883,152.25,13.44,9.61,0.749,21.51,0,13
30/03/2020,5922.489835,125.7283385,0.028408229,0.16366549,2626.649902,22327.48047,7774.149902,152.919998,13.16,9.35,0.67,20.09,0,13
31/03/2020,6483.739446,133.7604753,0.029878087,0.173278814,2584.590088,21917.16016,7700.100098,148.050003,13.05,9.3,0.698,20.48,0,13
01/04/2020,6446.421347,133.8929306,0.030549323,0.175652837,2470.5,20943.50977,7360.580078,149.449997,13.02,9.13,0.635,20.309999,0,13
02/04/2020,6537.336462,133.6525611,0.03038869,0.174424416,2526.899902,21413.43945,7487.310059,151.899994,13.53,9.66,0.627,25.32,0,13
03/04/2020,6850.558712,142.5059265,0.032205049,0.179587762,2488.649902,21052.5293,7373.080078,152.649994,13.46,10.18,0.587,28.34,0,13
04/04/2020,6776.370094,141.9206657,0.032443209,0.179906623,2488.649902,21052.5293,7373.080078,152.649994,13.46,10.18,0.587,28.34,0,13
05/04/2020,6855.933264,144.1399041,0.032340776,0.180994132,2488.649902,21052.5293,7373.080078,152.649994,13.46,10.18,0.587,28.34,0,13
06/04/2020,6805.362287,143.4993181,0.031944242,0.179354034,2663.679932,22679.99023,7913.240234,156.880005,14.03,10.04,0.676,26.08,0,12
07/04/2020,7278.24397,165.9462414,0.035297602,0.195320619,2659.409912,22653.85938,7887.259766,156.039993,13.99,9.92,0.736,23.629999,0,12
08/04/2020,7175.667477,166.4521496,0.035260257,0.193582911,2749.97998,23433.57031,8090.899902,154.649994,13.94,10.11,0.764,25.09,0,12
09/04/2020,7367.293398,172.8180919,0.036663651,0.201958849,2789.820068,23719.36914,8153.580078,158.690002,14.34,9.87,0.729,22.76,0,12
10/04/2020,7321.816614,170.898714,0.036243715,0.199331181,2789.820068,23719.36914,8153.580078,158.690002,14.34,9.87,0.729,22.76,0,12
11/04/2020,6866.398189,158.3075978,0.033230498,0.188334107,2789.820068,23719.36914,8153.580078,158.690002,14.34,9.87,0.729,22.76,0,12
12/04/2020,6873.848495,158.010143,0.033486199,0.187764232,2789.820068,23719.36914,8153.580078,158.690002,14.34,9.87,0.729,22.76,0,12
13/04/2020,7043.438864,162.023023,0.034065745,0.191881902,2761.629883,23390.76953,8192.419922,161.410004,14.4,9.88,0.749,22.41,0,13
14/04/2020,6889.863772,158.3185448,0.033435362,0.189047837,2846.060059,23949.75977,8515.740234,162.679993,14.65,9.61,0.752,20.110001,0,13
15/04/2020,6887.554908,159.7720237,0.033136055,0.186342344,2783.360107,23504.34961,8393.179688,161.850006,14.49,9.36,0.638,19.870001,0,13
16/04/2020,6718.79995,155.7292613,0.032636566,0.18382426,2799.550049,23537.67969,8532.360352,161.710007,14.51,9.39,0.609,19.870001,0,13
17/04/2020,7166.582817,174.0709972,0.034807243,0.192536385,2874.560059,24242.49023,8650.139648,158.570007,14.15,9.34,0.654,18.27,0,13
18/04/2020,7065.082389,170.4157421,0.034442664,0.189927755,2874.560059,24242.49023,8650.139648,158.570007,14.15,9.34,0.654,18.27,0,13
19/04/2020,7277.140586,188.1478721,0.036679998,0.196034926,2874.560059,24242.49023,8650.139648,158.570007,14.15,9.34,0.654,18.27,0,13
20/04/2020,7185.870303,182.8541797,0.035948483,0.192034016,2823.159912,23650.43945,8560.730469,159.699997,14.26,8.94,0.626,-37.630001,0,16
21/04/2020,6856.146435,171.3567484,0.034568611,0.183201064,2736.560059,23018.88086,8263.230469,158.610001,13.88,8.01,0.571,10.01,0,16
22/04/2020,6904.475773,173.0543256,0.034874089,0.185341071,2799.310059,23475.82031,8495.379883,161.729996,14.09,8.17,0.619,13.78,0,16
23/04/2020,7118.388748,182.209944,0.036466446,0.188216338,2797.800049,23515.25977,8494.75,163.339996,14.21,8.42,0.613,16.5,0,16
24/04/2020,7562.032832,189.041151,0.041680869,0.194695717,2836.73999,23775.26953,8634.519531,162.639999,14.21,8.35,0.596,16.940001,0,16
25/04/2020,7497.861764,186.7921766,0.04137121,0.193008428,2836.73999,23775.26953,8634.519531,162.639999,14.21,8.35,0.596,16.940001,0,16
26/04/2020,7542.303401,193.6154222,0.042131537,0.194369047,2836.73999,23775.26953,8634.519531,162.639999,14.21,8.35,0.596,16.940001,0,16
27/04/2020,7624.853786,195.0902575,0.045622013,0.19576257,2878.47998,24133.7793,8730.160156,161.559998,14.21,7.96,0.656,12.78,0,18
28/04/2020,7776.507543,197.025236,0.047066829,0.197796359,2863.389893,24101.55078,8607.730469,160.839996,14.1,7.93,0.61,12.34,0,18
29/04/2020,7761.758784,197.3102249,0.047055868,0.215298441,2939.51001,24633.85938,8914.709961,161.729996,14.28,8.14,0.627,15.06,0,18
30/04/2020,8773.106488,215.2002836,0.051389255,0.226856035,2912.429932,24345.7207,8889.549805,158.800003,13.98,8.48,0.622,18.84,0,18
01/05/2020,8767.672623,210.6202342,0.048702542,0.215295744,2830.709961,23723.68945,8604.950195,159.779999,13.92,8.48,0.642,19.780001,0,18
02/05/2020,8853.774484,212.3596702,0.050880851,0.217732138,2830.709961,23723.68945,8604.950195,159.779999,13.92,8.48,0.642,19.780001,0,18
03/05/2020,8963.057558,214.7327164,0.050883916,0.224227642,2830.709961,23723.68945,8604.950195,159.779999,13.92,8.48,0.642,19.780001,0,18
04/05/2020,8904.713817,210.1867624,0.049045421,0.219740977,2842.73999,23749.75977,8710.709961,160.339996,13.77,8.64,0.637,20.389999,0,21
05/05/2020,8887.505893,207.6209439,0.049445426,0.218135175,2868.439941,23883.08984,8809.120117,161.020004,13.93,9.06,0.657,24.559999,0,21
06/05/2020,8978.283587,205.0922163,0.04955404,0.216913757,2848.419922,23664.64063,8854.389648,158.949997,13.92,8.85,0.711,23.99,0,21
07/05/2020,9371.684273,206.1612678,0.050573591,0.217994262,2881.189941,23875.89063,8979.660156,161.389999,14.26,8.87,0.631,23.549999,0,21
08/05/2020,9900.678867,212.9707684,0.051173414,0.218891782,2929.800049,24331.32031,9121.320313,160.419998,14.44,9.09,0.682,24.74,0,21
09/05/2020,9917.248414,213.6120028,0.052483243,0.219787743,2929.800049,24331.32031,9121.320313,160.419998,14.44,9.09,0.682,24.74,0,21
10/05/2020,9617.518195,211.3727352,0.051697867,0.218176088,2929.800049,24331.32031,9121.320313,160.419998,14.44,9.09,0.682,24.74,0,21
11/05/2020,8786.655182,188.6446608,0.0475159,0.197604161,2930.189941,24221.99023,9192.339844,159.419998,14.44,8.96,0.726,24.139999,0,14
12/05/2020,8608.125245,186.0147755,0.047827193,0.191879348,2870.120117,23764.7793,9002.549805,160.039993,14.42,8.9,0.678,25.780001,0,14
13/05/2020,8815.231245,189.8181868,0.050345657,0.197453798,2820,23247.9707,8863.169922,161.580002,14.55,8.78,0.649,25.290001,0,14
14/05/2020,9330.986485,199.4712477,0.051710216,0.202382734,2852.5,23625.33984,8943.719727,163.009995,14.81,9.02,0.619,27.559999,0,14
15/05/2020,9757.296586,203.7694208,0.051250329,0.204235034,2863.699951,23685.41992,9014.55957,163.929993,15.51,9.15,0.64,29.43,0,14
16/05/2020,9362.635557,196.1392799,0.05098562,0.199149673,2863.699951,23685.41992,9014.55957,163.929993,15.51,9.15,0.64,29.43,0,14
17/05/2020,9418.918551,201.4660091,0.050968631,0.200273805,2863.699951,23685.41992,9014.55957,163.929993,15.51,9.15,0.64,29.43,0,14
18/05/2020,9684.701959,207.4047794,0.051260172,0.201559729,2953.909912,24597.36914,9234.830078,162.690002,15.79,9.51,0.744,31.82,0,12
19/05/2020,9723.68015,214.5257268,0.054122314,0.204932074,2922.939941,24206.85938,9185.099609,164.259995,16.17,9.51,0.711,32.5,0,12
20/05/2020,9719.480854,213.6812562,0.056761448,0.204245424,2971.610107,24575.90039,9375.780273,164.649994,16.360001,9.72,0.68,33.490002,0,12
21/05/2020,9540.886567,209.853671,0.056773282,0.201416391,2948.51001,24474.11914,9284.879883,162.25,15.96,9.69,0.677,33.919998,0,12
22/05/2020,9141.150637,200.2877989,0.052720876,0.195494548,2955.449951,24465.16016,9324.589844,163.210007,16.040001,9.57,0.657,33.25,0,12
23/05/2020,9192.845136,208.0416961,0.056180949,0.201005648,2955.449951,24465.16016,9324.589844,163.210007,16.040001,9.57,0.657,33.25,0,12
24/05/2020,9220.075887,207.6257023,0.055249946,0.199780694,2955.449951,24465.16016,9324.589844,163.210007,16.040001,9.57,0.657,33.25,0,12
25/05/2020,9048.715119,206.4529748,0.054180449,0.19790031,2955.449951,24465.16016,9324.589844,163.210007,16.040001,9.57,0.657,33.25,0,12
26/05/2020,8905.781605,204.0382217,0.053760091,0.194887583,2991.77002,24995.10938,9340.219727,160.889999,15.97,9.66,0.698,34.349998,0,12
27/05/2020,8835.727224,201.2088663,0.053606738,0.19420557,3036.129883,25548.26953,9412.360352,161.179993,16.15,9.57,0.68,32.810001,0,12
28/05/2020,9112.979176,206.1006556,0.054925997,0.19685845,3029.72998,25400.64063,9368.990234,161.720001,16.190001,9.58,0.705,33.709999,0,12
29/05/2020,9507.524665,216.5178744,0.064238517,0.198841876,3044.310059,25383.10938,9489.870117,162.910004,16.66,9.82,0.648,35.490002,0,12
30/05/2020,9425.281869,220.5019166,0.064348295,0.197292232,3044.310059,25383.10938,9489.870117,162.910004,16.66,9.82,0.648,35.490002,0,12
31/05/2020,9688.32439,243.6303481,0.077199879,0.207194783,3044.310059,25383.10938,9489.870117,162.910004,16.66,9.82,0.648,35.490002,0,12
01/06/2020,9427.670084,231.2504176,0.073246939,0.201861383,3055.72998,25475.01953,9552.049805,163.660004,17.1,9.86,0.662,35.439999,0,11
02/06/2020,10268.58198,250.0599161,0.081981007,0.211988389,3080.820068,25742.65039,9608.379883,162.600006,16.84,10.02,0.68,36.810001,0,11
03/06/2020,9516.135443,237.3090653,0.078785032,0.202639894,3122.870117,26269.89063,9682.910156,159.600006,16.48,10.03,0.761,37.290001,0,11
04/06/2020,9667.060754,244.5193628,0.085237702,0.203944666,3112.350098,26281.82031,9615.80957,161.279999,16.540001,10.11,0.82,37.41,0,11
05/06/2020,9811.367095,243.4132804,0.088504309,0.2043782,3193.929932,27110.98047,9814.080078,158.009995,16.200001,10.4,0.904,39.549999,0,11
06/06/2020,9659.661298,240.7663786,0.085555828,0.203259547,3193.929932,27110.98047,9814.080078,158.009995,16.200001,10.4,0.904,39.549999,0,11
07/06/2020,9677.050995,242.3213963,0.08618532,0.203650417,3193.929932,27110.98047,9814.080078,158.009995,16.200001,10.4,0.904,39.549999,0,11
08/06/2020,9737.458559,243.8256551,0.085991857,0.203096813,3232.389893,27572.43945,9924.75,159.720001,16.59,10.27,0.884,38.189999,0,11
09/06/2020,9791.9279,247.0407956,0.086372789,0.204224423,3207.179932,27272.30078,9953.75,161.259995,16.42,10.29,0.829,38.939999,0,11
10/06/2020,9786.14202,244.5428507,0.083536673,0.201750574,3190.139893,26989.99023,10020.34961,163.570007,16.959999,10.42,0.748,39.599998,0,11
11/06/2020,9874.967048,247.4454296,0.083537095,0.202603261,3002.100098,25128.16992,9492.730469,162.389999,16.440001,9.95,0.653,36.34,0,11
12/06/2020,9260.832641,230.5056339,0.075169674,0.187936834,3041.310059,25605.53906,9588.80957,162.619995,16.280001,10.03,0.699,36.259998,0,11
13/06/2020,9464.228097,237.2197469,0.079166097,0.192848271,3041.310059,25605.53906,9588.80957,162.619995,16.280001,10.03,0.699,36.259998,0,11
14/06/2020,9458.659754,238.2201401,0.07858198,0.192529782,3041.310059,25605.53906,9588.80957,162.619995,16.280001,10.03,0.699,36.259998,0,11
15/06/2020,9351.953728,232.6132805,0.076527041,0.190541215,3066.590088,25763.16016,9726.019531,162.330002,16.23,10.11,0.702,37.119999,0,10
16/06/2020,9441.768996,231.2550027,0.078788771,0.192650953,3124.73999,26289.98047,9895.870117,162.25,16.26,10.24,0.756,38.380001,0,10
17/06/2020,9510.660637,234.750921,0.078802107,0.191937729,3113.48999,26119.60938,9910.530273,162.559998,16.33,10.19,0.733,37.959999,0,10
18/06/2020,9457.627074,234.031026,0.083487621,0.193199864,3115.340088,26080.09961,9943.049805,162.240005,16.209999,10.31,0.694,38.84,0,10
19/06/2020,9398.642094,231.8059383,0.082136374,0.190060918,3097.73999,25871.46094,9946.120117,164.029999,16.49,10.35,0.697,39.75,0,10
20/06/2020,9279.760765,228.8903068,0.079598095,0.186720905,3097.73999,25871.46094,9946.120117,164.029999,16.49,10.35,0.697,39.75,0,10
21/06/2020,9353.078196,228.7451599,0.079317607,0.18805116,3097.73999,25871.46094,9946.120117,164.029999,16.49,10.35,0.697,39.75,0,10
22/06/2020,9289.104491,227.6154757,0.078255539,0.185737774,3117.860107,26024.96094,10056.48047,165.089996,16.5,10.48,0.704,40.459999,0,10
